"","Reviewer","Number","Authors","Title","Pub.year","URL","Species","Site","Latitude","Longitude","Loc.method","Month","Sample.year","Primer.note","Locus","Cross.species","Sample.Size","loc","Ocean","He.all","adj.He"
"1349","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"Amil2_008",FALSE,27,"16_-21.9584_150.6824","Pacific",0.427,0.441172507335761
"1350","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"Amil2_010",FALSE,27,"16_-21.9584_150.6824","Pacific",0.788,0.907553744479617
"1351","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"Amil2_022",FALSE,27,"16_-21.9584_150.6824","Pacific",0.718,0.800924658613199
"1352","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"Amil2_023",FALSE,27,"16_-21.9584_150.6824","Pacific",0.663,0.724819062239605
"1353","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"WGS_035",TRUE,27,"16_-21.9584_150.6824","Pacific",0.8,0.927295218001612
"1354","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"WGS_134",TRUE,27,"16_-21.9584_150.6824","Pacific",0.56,0.594385800001062
"1355","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"WGS_152",TRUE,27,"16_-21.9584_150.6824","Pacific",0.716,0.798055515231501
"1356","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"WGS_189",TRUE,27,"16_-21.9584_150.6824","Pacific",0.835,0.988132785255582
"1357","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","High Peak",-21.9584,150.6824,"given","October",2003,FALSE,"WGS_196",TRUE,26,"16_-21.9584_150.6824","Pacific",0.82,0.961411018764102
"1358","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_002",FALSE,47,"16_-23.0868_153.8904","Pacific",0.512,0.537511507129652
"1359","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_006",FALSE,47,"16_-23.0868_153.8904","Pacific",0.373,0.382240273872841
"1360","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_008",FALSE,43,"16_-23.0868_153.8904","Pacific",0.543,0.574005565327992
"1361","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_010",FALSE,47,"16_-23.0868_153.8904","Pacific",0.64,0.694498265626556
"1362","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_022",FALSE,47,"16_-23.0868_153.8904","Pacific",0.647,0.703643358933799
"1363","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"Amil2_023",FALSE,47,"16_-23.0868_153.8904","Pacific",0.33,0.33630357515398
"1364","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"WGS_035",TRUE,47,"16_-23.0868_153.8904","Pacific",0.83,0.979107684368353
"1365","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"WGS_134",TRUE,47,"16_-23.0868_153.8904","Pacific",0.667,0.730174959315901
"1366","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"WGS_152",TRUE,47,"16_-23.0868_153.8904","Pacific",0.761,0.864853145954941
"1367","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"WGS_189",TRUE,47,"16_-23.0868_153.8904","Pacific",0.808,0.940749636349056
"1368","CR",16,"MJH van Oppen, LM Peplow, S Kininmonth…","Historical and contemporary factors shape the population genetic structure of the broadcast spawning coral, Acropora millepora, on the Great Barrier Reef",2011,"https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-294X.2011.05328.x","Acropora millepora","Nth Keppel Is",-23.0868,153.8904,"given","July",2002,FALSE,"WGS_196",TRUE,47,"16_-23.0868_153.8904","Pacific",0.714,0.795194790199049
"1369","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_002",FALSE,23,"19_-19.1686_146.8501","Pacific",0.61,0.656060590924923
"1370","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_006",FALSE,23,"19_-19.1686_146.8501","Pacific",0.27,0.273393031467473
"1371","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_007",FALSE,23,"19_-19.1686_146.8501","Pacific",0.51,0.5351847902756
"1372","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_008",FALSE,23,"19_-19.1686_146.8501","Pacific",0.44,0.455598673395823
"1373","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_010",FALSE,23,"19_-19.1686_146.8501","Pacific",0.73,0.81832195063156
"1374","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_012",FALSE,23,"19_-19.1686_146.8501","Pacific",0.36,0.36826789343664
"1375","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_022",FALSE,20,"19_-19.1686_146.8501","Pacific",0.68,0.747762634659921
"1376","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil2_023",FALSE,23,"19_-19.1686_146.8501","Pacific",0.56,0.594385800001062
"1377","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Amil5_028",FALSE,23,"19_-19.1686_146.8501","Pacific",0.8,0.927295218001612
"1378","CR",19,"MJH Van Oppen, JN Underwood, Muirhead and and Peplow L. 2007."," Ten microsatellite loci for the reef-building coral Acropora millepora (Cnidarea, Scleractinia) from the Great Barrier …",2006,"https://onlinelibrary.wiley.com/doi/full/10.1111/j.1471-8286.2006.01610.x","Acropora millepora","Magentic Is",-19.1686,146.8501,"estimate","December",1998,TRUE,"Apam3_166",TRUE,23,"19_-19.1686_146.8501","Pacific",0.84,0.9972832223718
"1379","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_002",FALSE,29,"35_-23.2023_151.003","Pacific",0.773,0.883556456255203
"1380","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_006",FALSE,29,"35_-23.2023_151.003","Pacific",0.455,0.472372214128855
"1381","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_008",FALSE,25,"35_-23.2023_151.003","Pacific",0.83,0.979107684368353
"1382","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_010",FALSE,29,"35_-23.2023_151.003","Pacific",0.441,0.4567125661065
"1383","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_022",FALSE,29,"35_-23.2023_151.003","Pacific",0.831,0.98090295831925
"1384","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"Amil2_023",FALSE,29,"35_-23.2023_151.003","Pacific",0.628,0.67898054884068
"1385","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"WGS_035",TRUE,22,"35_-23.2023_151.003","Pacific",0.689,0.760108381667958
"1386","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"WGS_134",TRUE,28,"35_-23.2023_151.003","Pacific",0.365,0.373632803075281
"1387","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"WGS_189",TRUE,29,"35_-23.2023_151.003","Pacific",0.773,0.883556456255203
"1388","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Barren Island",-23.2023,151.003,"estimate","December",2008,FALSE,"WGS_196",TRUE,29,"35_-23.2023_151.003","Pacific",0.668,0.731517944944298
"1389","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_002",FALSE,50,"35_-23.1535_150.9381","Pacific",0.477,0.497238193459423
"1390","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_006",FALSE,50,"35_-23.1535_150.9381","Pacific",0.513,0.538676075657098
"1391","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_008",FALSE,46,"35_-23.1535_150.9381","Pacific",0.232,0.234133279453289
"1392","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_010",FALSE,50,"35_-23.1535_150.9381","Pacific",0.69,0.761489052747633
"1393","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_022",FALSE,50,"35_-23.1535_150.9381","Pacific",0.671,0.735556661043582
"1394","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"Amil2_023",FALSE,50,"35_-23.1535_150.9381","Pacific",0.391,0.401717837428497
"1395","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"WGS_035",TRUE,49,"35_-23.1535_150.9381","Pacific",0.713,0.793767554224128
"1396","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"WGS_134",TRUE,50,"35_-23.1535_150.9381","Pacific",0.683,0.751862024267627
"1397","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"WGS_189",TRUE,50,"35_-23.1535_150.9381","Pacific",0.779,0.893069397942611
"1398","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halftide Rocks",-23.1535,150.9381,"estimate","December",2008,FALSE,"WGS_196",TRUE,50,"35_-23.1535_150.9381","Pacific",0.759,0.861775852485193
"1399","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_002",FALSE,50,"35_-23.1977_150.9725","Pacific",0.549,0.58116734061192
"1400","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_006",FALSE,50,"35_-23.1977_150.9725","Pacific",0.465,0.48363461121817
"1401","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_008",FALSE,48,"35_-23.1977_150.9725","Pacific",0.472,0.49155801018754
"1402","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_010",FALSE,50,"35_-23.1977_150.9725","Pacific",0.711,0.790919275595628
"1403","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_022",FALSE,50,"35_-23.1977_150.9725","Pacific",0.668,0.731517944944298
"1404","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"Amil2_023",FALSE,50,"35_-23.1977_150.9725","Pacific",0.637,0.690600239696649
"1405","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"WGS_035",TRUE,48,"35_-23.1977_150.9725","Pacific",0.705,0.782423145843429
"1406","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"WGS_134",TRUE,50,"35_-23.1977_150.9725","Pacific",0.6,0.643501108793284
"1407","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"WGS_189",TRUE,50,"35_-23.1977_150.9725","Pacific",0.783,0.899474266171737
"1408","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Halfway Island",-23.1977,150.9725,"estimate","January",2009,FALSE,"WGS_196",TRUE,50,"35_-23.1977_150.9725","Pacific",0.681,0.749127360552107
"1409","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_002",FALSE,47,"35_-23.218_150.9721","Pacific",0.483,0.504077630051508
"1410","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_006",FALSE,47,"35_-23.218_150.9721","Pacific",0.436,0.451149155027794
"1411","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_008",FALSE,37,"35_-23.218_150.9721","Pacific",0.482,0.502935941839467
"1412","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_010",FALSE,47,"35_-23.218_150.9721","Pacific",0.741,0.834558329423979
"1413","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_022",FALSE,46,"35_-23.218_150.9721","Pacific",0.741,0.834558329423979
"1414","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"Amil2_023",FALSE,47,"35_-23.218_150.9721","Pacific",0.578,0.616275687237241
"1415","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"WGS_035",TRUE,46,"35_-23.218_150.9721","Pacific",0.656,0.715506781796921
"1416","CR",35,"MJH van Oppen, V Lukoschek, R Berkelmans…","A population genetic assessment of coral recovery on highly disturbed reefs of the Keppel Island archipelago in the southern Great Barrier Reef",2015,"https://peerj.com/articles/1092","Acropora millepora","Humpy Island",-23.218,150.9721,"estimate","January",2009,FALSE,"WGS_134",TRUE,47,"35_-23.218_150.9721","Pacific",0.55,0.582364237868743
